Gene,scores,logfoldchanges,pvals,pvals_adj
C11orf74,-0.020136345,-0.0036326016,0.9840769637725779,0.995219030029026
LOC102723883,-0.02034342,-0.03602941,0.9838792193298858,0.9951120139576017
,-0.020351397,-0.0466285,0.983853473735257,0.9951120139576017
TEX28,-0.02039588,0.006696138,0.9838281674964701,0.9951120139576017
ATF5,-0.020421587,-0.0024550427,0.9838069778150147,0.9951120139576017
MAPKAP1,-0.020526601,-0.003843179,0.9837310745265541,0.9951120139576017
,-0.020600252,-0.1304574,0.9836571798598686,0.9950789112913951
PKNOX1,-0.020683197,-0.0020509248,0.9835929419573026,0.9950465587531432
C9orf24,-0.02075331,0.00526046,0.9835322109052371,0.9950376026795136
,-0.020888882,-0.0026143002,0.9834330633149346,0.9949585732423621
SLC22A1,-0.020966252,-0.038507346,0.9833781269268368,0.9949242707243224
GPR176,-0.021135148,-0.01000278,0.9832590290971589,0.9948250505699531
,-0.021149615,0.018141646,0.9832228072811684,0.9948250505699531
CD1B,-0.021155197,-0.016694708,0.9832319637680409,0.9948250505699531
,-0.02116786,-0.0021813656,0.9832038327656498,0.9948250505699531
FGFBP2,-0.021179,0.006144886,0.9831985032620691,0.9948250505699531
,-0.021486957,-0.024149189,0.9829649760148245,0.9948003894203549
,-0.02157874,-0.027252719,0.9828791961412073,0.9948003894203549
,-0.021709835,-0.018428624,0.982778549751597,0.9947555059838598
PROSER3,-0.02173396,0.0051789666,0.982774324576811,0.9947555059838598
,-0.021755783,-0.003487224,0.9827690417497541,0.9947555059838598
DPP7,-0.0219235,-0.0057459124,0.9826524948185252,0.9947555059838598
SMIM23,-0.021957228,-0.014741909,0.9825770485748689,0.9947555059838598
SPATA31D3,-0.02197491,0.020299403,0.982595544255741,0.9947555059838598
,-0.022286816,0.020635277,0.9823166790388144,0.9946587143683474
INSIG1,-0.02230521,-0.009554075,0.9823078083638404,0.9946587143683474
ARSD,-0.022357838,-0.00399058,0.9822632045379351,0.9946587143683474
,-0.02237802,-0.004347639,0.9822539167084531,0.9946587143683474
,-0.022384131,-0.06950291,0.982254223747125,0.9946587143683474
,-0.022757472,-0.011669308,0.9819527816338457,0.9945443333791584
,-0.022801908,-0.007337845,0.9819177110263962,0.9945443333791584
RPL7L1,-0.022922715,-0.0034248268,0.9818116832356423,0.9945443333791584
LSM12,-0.02297302,-0.0022360391,0.9817732319980172,0.9945443333791584
,-0.023059532,-0.052177776,0.9817084398071928,0.9945369212264658
GRHL1,-0.023162695,-0.12144732,0.9816237861446164,0.994489269753579
,-0.02318846,-0.097487755,0.9816084171469779,0.994489269753579
,-0.023277981,-0.005451027,0.9815499195905018,0.9944783270382049
GNAQ,-0.02337677,-0.005599279,0.9814707171440997,0.9944193788082485
ZNF302,-0.023418097,-0.018455701,0.981424067566295,0.9943934111021357
PDXDC2P,-0.023503909,-0.0045657274,0.9813519198168652,0.9943629041890089
TEDDM1,-0.023555828,-0.0047043525,0.9813231539886258,0.9943629041890089
,-0.02359663,0.034124125,0.9812827760730636,0.9943629041890089
RPS9,-0.023686152,-0.00838701,0.9812474146973225,0.9943629041890089
TCF7,-0.023923336,-0.06062862,0.981061766233464,0.9943325070646251
,-0.024238382,-0.008857953,0.9808131808346046,0.9941981351867557
OR2T34,-0.024264375,-1.1072558,0.9807466956882411,0.9941542337081065
DIO3OS,-0.024296867,-0.14729825,0.9807348502302329,0.9941542337081065
,-0.024338568,0.02870829,0.9806975156349484,0.9941542337081065
HMGCLL1,-0.024382243,0.005538372,0.9806558902233656,0.9941542337081065
SPANXB1,-0.024695039,0.60509306,0.9804086585945245,0.9940437720018466
,-0.02478417,-0.04288143,0.9803461735190275,0.9940437720018466
LRRC10,-0.024788223,-0.012569216,0.9803551288237489,0.9940437720018466
ACSL3,-0.024856707,-0.005676772,0.9802767904629663,0.9940186938981748
,-0.02489968,0.045332395,0.9802436475429214,0.9940063927444264
,-0.024927422,-0.020992132,0.9802207484989913,0.9940044789874125
,-0.024947532,-0.004333637,0.9802118768629584,0.9940044789874125
ANKRD30BP2,-0.025111346,0.026363328,0.9800846891229154,0.9939514163864156
,-0.025127191,-0.027996521,0.980068835642633,0.9939514163864156
MIR659,-0.025154963,0.01382768,0.9800442930592456,0.9939514163864156
MOCS2,-0.025254538,0.052190594,0.9799721478194447,0.9939228265097544
SIGLEC16,-0.025287068,0.021595309,0.9799464821020589,0.993918104472409
CSF3,-0.025321564,0.0072832936,0.9799086626096039,0.9939010549103263
LOC729950,-0.025353944,-0.01566127,0.9798827102606851,0.9938960414730323
LHX3,-0.025375223,-0.029021328,0.9798654603997934,0.9938960414730323
,-0.02548391,-0.007879048,0.9797919125345711,0.9938465630231347
,-0.025710938,0.022397863,0.9795995207904322,0.9937579510225159
,-0.025728084,-0.016838703,0.9795910858394323,0.9937579510225159
ZFY,-0.02580144,-0.0320865,0.9795282479547223,0.9937371124144709
,-0.025953157,-0.26859477,0.9794231121696506,0.9936855358885147
MFAP2,-0.025991999,-0.011059595,0.9793847660486369,0.9936855358885147
MIR1288,-0.02601069,0.06770531,0.9793668308671513,0.9936855358885147
UVSSA,-0.026010817,-0.0035159355,0.979377597516453,0.9936855358885147
TTTY1,-0.02605296,-0.09155539,0.9793336645625782,0.9936855358885147
,-0.026181055,-0.009978484,0.979226179122132,0.9936855358885147
TRH,-0.026361994,0.008395814,0.9790904685999436,0.9936250734325331
LIN28A,-0.026401034,0.0068436936,0.979051714288401,0.993607058991749
,-0.0264636,0.7309587,0.9790227731443886,0.993607058991749
MIR365B,-0.026645705,-0.019999854,0.9788621182207443,0.9935850088347314
ITGAM,-0.026670428,-0.0074779005,0.9788766919039495,0.9935850088347314
PDGFRL,-0.026689297,-0.010219527,0.9788526603426575,0.9935850088347314
BNIP1,-0.026764994,-0.0043745316,0.9788067683303414,0.9935850088347314
OR51Q1,-0.026820965,0.022652091,0.9787371551653827,0.9935435946828196
ACOT6,-0.026839718,-0.06707059,0.9787062180524538,0.9935335090965308
,-0.026991393,-0.026492527,0.9786103351709234,0.9934788112605608
CORO2A,-0.027006978,-0.004086606,0.9785710271422106,0.9934602253533747
LENG1,-0.027200488,-0.0052360725,0.9784177869840034,0.9933259705314129
LTC4S,-0.027262218,0.0064617195,0.9783685495570353,0.9932972996371936
,-0.027370917,0.019107433,0.9782854608646313,0.9932342589789273
,-0.027408421,0.060233932,0.9782599485413064,0.9932342589789273
,-0.02741011,-0.008816983,0.9782681379247111,0.9932342589789273
,-0.027425094,0.05361485,0.9782395697945016,0.9932342589789273
,-0.027458685,0.021158274,0.9782163452330783,0.9932342589789273
,-0.027542869,-0.018711215,0.9781509630316013,0.9932342589789273
MTMR9LP,-0.02767696,-0.006004598,0.978055317377163,0.9932342589789273
EFHB,-0.027714435,-0.008831823,0.9780106191399637,0.9932342589789273
CCBE1,-0.02777981,-0.010051414,0.9779777804480407,0.9932342589789273
,-0.027870853,-0.09540706,0.9778863747628314,0.9931701138046172
C8orf33,-0.027895117,-0.002546433,0.9778667640579004,0.9931701138046172
ABL1,-0.028003346,-0.003419838,0.9777806419076909,0.9931701138046172
HSFY2,-0.028193535,0.022813568,0.977635565607883,0.9931367686120546
,-0.028236758,,0.9776436082925312,0.9931367686120546
SNORA41,-0.028303508,-0.017145045,0.9775469512661865,0.9931127867913768
,-0.028432708,0.046874046,0.9774711076912042,0.9931127867913768
,-0.028465409,0.02096142,0.9774275299305615,0.9931091958424628
,-0.028546236,-0.031220369,0.9773510600851485,0.9930819355264258
PGBD4,-0.028699564,-0.031053947,0.9772561451772322,0.9930284687376703
,-0.028718457,-0.022006772,0.9772141915420423,0.9930284687376703
NXF4,-0.028752891,-0.018335197,0.9772228792500037,0.9930284687376703
BAG3,-0.028763978,-0.0048586186,0.977190504818019,0.9930284687376703
,-0.028870605,-0.011854093,0.9771118638979076,0.9930284687376703
,-0.02890643,-0.042594474,0.9770723519651202,0.9930284687376703
,-0.028952364,-0.007061819,0.9770407654214324,0.9930284687376703
SMC6,-0.028989075,-0.0051010777,0.9770034937814811,0.9930196003850233
IL27,-0.02904955,0.007789907,0.9769539889604248,0.9929906184764803
HOXA2,-0.029084751,-0.008236476,0.976927119101085,0.9929906184764803
TRAPPC9,-0.029089749,-0.010536278,0.9769389432431279,0.9929906184764803
FOXR1,-0.029211756,-0.032491744,0.9768357267308281,0.9929906184764803
ANKLE1,-0.029304054,0.15787967,0.9767509464911525,0.9929522735123619
,-0.029326629,-0.0056563336,0.9767311147306303,0.9929522735123619
,-0.029512884,-0.008271871,0.9765984205540555,0.9929522735123619
,-0.02957304,0.016208833,0.9765356091908677,0.9929522735123619
,-0.029641394,-0.024610028,0.9765135136268941,0.9929522735123619
,-0.02976655,-0.021928132,0.976387715493214,0.9928811629374648
DOK6,-0.02985798,-0.05295506,0.9763111399377218,0.9928278395751033
DLEC1,-0.029903615,-0.06387908,0.9762838670136027,0.9928278395751033
CCNB3,-0.0300123,0.009750364,0.9761879461127111,0.9928278395751033
,-0.030054616,0.064322874,0.9761573554978262,0.9928278395751033
TSNAX,-0.030110057,-0.0056141964,0.9761214341134328,0.9928278395751033
,-0.030252809,-0.019688277,0.9760004218082239,0.9927679529216833
ARPP19,-0.030396206,-0.0034797285,0.9759151697826289,0.9927025810503113
,-0.030421063,-0.056475047,0.9758636556048915,0.9926715253021245
PPM1A,-0.03049445,-0.0060584303,0.9758211668127219,0.9926709947189367
UBE2Z,-0.030514251,0.10051056,0.9758193063230146,0.9926709947189367
EGFLAM,-0.03055733,-0.007508319,0.9757669583930106,0.992658541583118
,-0.030640902,0.02521837,0.9756941805142711,0.9926206974626475
SNX20,-0.030810334,-0.08223108,0.9755657281282866,0.9925244072443202
,-0.03081327,0.07606463,0.9755721650591592,0.9925244072443202
,-0.030879233,-0.016201658,0.9754997106123238,0.9925176419073581
ACSM3,-0.03088183,-0.0060973354,0.9755025742094092,0.9925176419073581
,-0.030927291,-0.026427623,0.9754618797253056,0.9925176419073581
ZNF705D,-0.031044878,0.006877593,0.9753918639600043,0.9925117314825649
FBXO22,-0.031087263,-0.003565672,0.9753563419310612,0.992496934130624
CD1A,-0.031132905,-0.053997926,0.9753153045456707,0.992496934130624
DNMT3A,-0.031139102,0.009234064,0.9752937846260401,0.992496934130624
PAOX,-0.031155065,-0.0074415635,0.975281357185119,0.992496934130624
WDR45,-0.031196794,-0.008733537,0.9752531805216285,0.992496934130624
KEAP1,-0.031324804,-0.0034790912,0.9751739179751995,0.992496934130624
,-0.03143957,-0.021581031,0.9750573546865959,0.992496934130624
MAMDC2,-0.031457406,-0.011507081,0.9750475394805259,0.992496934130624
,-0.031528264,0.057272013,0.9749873297669802,0.992496934130624
SPIB,-0.0315789,-0.007524522,0.9749553691925645,0.992496934130624
,-0.031645037,-0.026265588,0.9748928406859235,0.992496934130624
ACSM2B,-0.031691015,0.03455022,0.9748614933051956,0.992496934130624
GRM4,-0.031731367,-0.02134567,0.9748341390681416,0.992496934130624
SDCBP2,-0.031810276,-0.031057108,0.9747701225887638,0.992496934130624
GABBR1,-0.03181531,-0.09732526,0.9747756782017263,0.992496934130624
CCDC188,-0.031987436,-0.03322169,0.9746289006304969,0.9924398252642583
MTMR10,-0.032017987,-0.014265693,0.9746198381623928,0.9924398252642583
WASH3P,-0.032080874,-0.006994272,0.974581933995572,0.9924347242881119
,-0.032156836,-0.014279682,0.974492634157361,0.992400497252916
,-0.032264482,0.016600313,0.974400748258022,0.9923946565360725
USF2,-0.032307003,-0.057913847,0.9743751322323189,0.9923946565360725
,-0.03236883,0.06679584,0.9743182334511892,0.9923891169267121
,-0.032383606,0.056239873,0.9743176551410684,0.9923891169267121
CBLB,-0.032394163,-0.0043197856,0.9742978698890675,0.9923891169267121
,-0.032522414,0.30019876,0.9742011248570723,0.9923887298366391
,-0.03258779,-0.021686371,0.9741880382236642,0.9923887298366391
TMEM204,-0.03264191,-0.013176895,0.9741142195492052,0.9923887298366391
MOCS3,-0.032665685,-0.013358406,0.9740905545212852,0.9923887298366391
NDNF,-0.03266585,0.12374578,0.9740824937829282,0.9923887298366391
CFHR2,-0.032703534,-0.007498573,0.9740906855511408,0.9923887298366391
CAPN12,-0.03279302,-0.0065423013,0.9739818707394534,0.9923887298366391
,-0.03283769,-0.011571421,0.9739462570037155,0.9923887298366391
C1orf116,-0.032902397,-0.006648809,0.9739415739606674,0.9923887298366391
TMEM201,-0.032972235,0.013475779,0.9738552423402607,0.9923569186729286
ZNF93,-0.033069395,-0.07739071,0.9737799603933426,0.9923229559987045
GNPDA2,-0.033181828,0.041915923,0.973673256115609,0.9922569683346139
GRHL3,-0.033217277,-0.015058723,0.9736454839094868,0.9922508156717434
MRPL15,-0.033291083,-0.0042069554,0.9736462439698634,0.9922508156717434
,-0.03330927,-0.01093844,0.9735867787627963,0.992232964430428
,-0.03356223,0.21087763,0.973404127539485,0.9921323105423022
,-0.03361423,0.021433793,0.9733735409080837,0.992122510928807
PDCD10,-0.033665862,-0.010161773,0.9733053955351414,0.9920786563600604
,-0.033684485,-0.012720188,0.9732858842819365,0.9920786563600604
ESAM,-0.033734087,-0.0077456594,0.9732424545708552,0.9920750282801737
METTL1,-0.033741333,0.022425951,0.9732430715846403,0.9920750282801737
,-0.033825982,-0.057044208,0.9731657029638072,0.9920396776372459
GLI3,-0.033935603,-0.008487137,0.9731090521070181,0.9920396776372459
NAPB,-0.033941176,-0.005840379,0.9731022708732145,0.9920396776372459
,-0.034100365,0.049116317,0.9729477444303256,0.9919710066251317
MFRP,-0.0341027,0.008532815,0.9729439209946826,0.9919710066251317
TPTE,-0.034142535,0.009230889,0.9729438688914693,0.9919710066251317
,-0.034171604,0.04590026,0.9728882668820396,0.9919710066251317
TBC1D28,-0.0341737,-0.019490324,0.9728967718457275,0.9919710066251317
ZNF705A,-0.034292478,0.03005076,0.9727974657115287,0.9919491185666154
,-0.034304373,0.026148496,0.9727975480572275,0.9919491185666154
,-0.03433312,-0.030924011,0.9728050268835384,0.9919491185666154
SSTR4,-0.034335822,0.013644721,0.9727762101932206,0.9919491185666154
,-0.03436981,0.017884025,0.9727361928356479,0.9919491185666154
,-0.034398496,0.036663137,0.9727407575061242,0.9919491185666154
AGR3,-0.034611408,-0.0059847017,0.9726068703065757,0.9919394893520141
SOBP,-0.03466717,-0.013802758,0.9725293511039547,0.99188181296729
CREB3L1,-0.034709144,-0.033744223,0.97246186311498,0.9918709441232859
,-0.034971986,-0.04426741,0.9722533978237062,0.9917714225212625
HAR1B,-0.034996614,-0.019414183,0.9722479547267315,0.9917714225212625
,-0.03515357,-0.0047031906,0.9721224728746105,0.9916925369937329
,-0.035260964,-0.027900437,0.9720461400020597,0.9916478364069901
MYL6B,-0.035400573,-0.0033503599,0.9719196048337858,0.9916019829596252
,-0.03541175,-0.023681847,0.9719062544520033,0.9916019829596252
,-0.03551035,-0.014424426,0.9718384916072986,0.9916019829596252
RAC1,-0.035653062,-0.011263474,0.9717159186079143,0.9915652493870708
ODF3L1,-0.035778992,0.021396542,0.9716218806816479,0.9915120650029492
C6orf106,-0.03579794,-0.01046862,0.9716183296997924,0.9915120650029492
LOC100287837///ARHGEF17,-0.0358092,-0.046797432,0.9715962795001089,0.9915120650029492
,-0.03586873,0.027723486,0.9715439490362616,0.9914967014789867
NTRK1,-0.036092,-0.01407999,0.9713657675904963,0.9914431890095494
PDIA3,-0.03620589,-0.03494502,0.9712819956999679,0.9914218566991408
TOR1AIP1,-0.036215976,-0.0043205745,0.9712715888469734,0.9914218566991408
,-0.036312845,-0.0075198472,0.9711952614451964,0.9914218566991408
SAFB2,-0.036321722,-0.0040974575,0.9712571757225852,0.9914218566991408
TBC1D8B,-0.036674976,-0.0053228443,0.9709060001925878,0.9912519455954495
ZSWIM3,-0.036741707,-0.0651055,0.970859138022724,0.9912254935241396
,-0.03689614,0.15144251,0.9707286850016262,0.9911350851741076
KLC2,-0.036955543,0.06046497,0.9707043091339218,0.9911350851741076
NDP,-0.036962952,-0.024313606,0.9706911810576059,0.9911350851741076
TAS2R50,-0.03712412,0.008865426,0.970553202193028,0.9911270444931587
,-0.037186638,0.030137071,0.970503063228114,0.9910972371153697
CLEC12A,-0.03734472,-0.024573915,0.9703733788104001,0.9909861932816009
FAM198B,-0.03744052,-0.075135134,0.970296139663146,0.9909500977751873
,-0.037452392,0.02280971,0.9702864095885408,0.9909500977751873
LIPI,-0.03750454,0.017216098,0.9702524804880506,0.9909500977751873
,-0.037518125,-0.015370668,0.9702343558688138,0.9909500977751873
,-0.037664108,0.23298167,0.970134552759202,0.9909500977751873
,-0.037688848,-0.07644286,0.9701287244587675,0.9909500977751873
LILRA5,-0.037785202,-0.01292604,0.9700323239637729,0.9909500977751873
TMUB2,-0.03802868,-0.004116405,0.9698586881190279,0.9909500977751873
AOC4P,-0.03838095,-0.01350274,0.9695517266821032,0.9907673463980269
,-0.038575523,-0.010186887,0.9694984454969624,0.9907557020894495
,-0.038612753,-0.010851577,0.9693662427177173,0.9906827554606151
ZFHX4-AS1,-0.03866817,0.066745006,0.969333604036712,0.9906827554606151
WNT7A,-0.0387993,-0.012380746,0.9692251411265711,0.9906262018207778
MAP3K1,-0.039056897,-0.0061758207,0.9690312686104838,0.9904922480479702
,-0.03907344,0.0980881,0.9690031008506361,0.9904922480479702
,-0.039221752,-0.023948438,0.9688870794206028,0.9904518673671685
,-0.03937524,-0.03499731,0.9687711884723351,0.9904190048853706
,-0.039693184,0.08344218,0.9685388971359887,0.9903313363336406
,-0.039796647,-0.0047752014,0.9684283596776149,0.9903036081289882
ATG4C,-0.039851744,-0.0042248033,0.9683864110236899,0.9903036081289882
DEPDC7,-0.03992617,-0.0064044422,0.9683268320957688,0.990271447295045
,-0.040036757,0.16840072,0.9682374865744974,0.9902157679352259
,-0.0400871,0.036629938,0.9682178573540571,0.9902157679352259
TSR1,-0.04014634,-0.010097102,0.9681627993076657,0.9902036050254626
LOC100132146,-0.04017869,-0.043087903,0.9681377550205431,0.9901993984553831
,-0.040231332,-0.009880658,0.9680875742104325,0.9901702870434812
,-0.0402652,0.6257068,0.9680883614757878,0.9901702870434812
TET1,-0.040495165,-0.038778912,0.967925714623586,0.9901031887761342
IPCEF1,-0.040506046,-0.00680134,0.9679144738160748,0.9901031887761342
ZNF580,-0.040627614,-0.014943299,0.9678602792252026,0.9900868467792552
GAGE6,-0.040667072,0.011904815,0.967749583899727,0.9900150819010752
,-0.040720217,0.067925446,0.9676993803371153,0.9899864751872306
,-0.040745173,-0.018174402,0.9676771519012206,0.9899864751872306
OR10H2,-0.040776346,-0.012855611,0.9676829412085802,0.9899864751872306
NRP2,-0.04084489,0.08583288,0.9676009552004374,0.989971417182125
,-0.040915653,-0.008269942,0.9675423061281969,0.989971417182125
OR2L1P,-0.04097849,0.024929525,0.9675071864861206,0.989971417182125
ME3,-0.040992755,-0.0056463303,0.9675262832165608,0.989971417182125
,-0.041081455,-0.021183485,0.967440902695816,0.9899575346376017
USE1,-0.041089434,-0.008584049,0.9674222890916331,0.9899575346376017
OR51D1,-0.041114386,-0.12657772,0.9673871195966435,0.9899575346376017
TBC1D24,-0.04132807,-0.040727105,0.9672372238601096,0.9898620284611069
RICTOR,-0.041338194,-0.029024404,0.9672269034633671,0.9898620284611069
FNDC3A,-0.041339986,-0.0068060104,0.9672118066534159,0.9898620284611069
CSNK2B,-0.041368533,-0.0055274297,0.9671866788487933,0.9898620284611069
CREB5,-0.041370787,-0.010700254,0.9672429477168945,0.9898620284611069
METAP1D,-0.041460346,-0.018169546,0.9671533911338617,0.9898620284611069
,-0.041589532,-0.008562533,0.9670101342106079,0.9898185692262449
IL13RA1,-0.041615386,-0.0052624084,0.9670102684594908,0.9898185692262449
MAGED1,-0.04183934,0.023557134,0.9668366715817179,0.9897303479925657
SPAG1,-0.041894298,-0.017546993,0.9667823398942657,0.9897303479925657
SLC25A53,-0.04190172,0.015068888,0.9667634175596078,0.9897303479925657
NXPE4,-0.042062532,0.016794445,0.9666400061544934,0.989694595198585
,-0.042128544,0.33613017,0.9665797738697974,0.9896798454550064
MRPL23-AS1,-0.042178266,0.46505588,0.9665685806889207,0.9896798454550064
,-0.042217623,-0.2358981,0.9665283815576895,0.9896798454550064
,-0.04234962,0.059372514,0.9664082093219517,0.9896705190181928
TPD52,-0.042352725,0.008215105,0.9664009854550049,0.9896705190181928
,-0.042357482,-0.012046237,0.9664352388647914,0.9896705190181928
,-0.042434845,-0.048481334,0.9664196344874783,0.9896705190181928
,-0.04247988,-0.06903834,0.9663000087961238,0.9896249245782435
,-0.042574238,-0.005658137,0.9662470534757504,0.989592114454706
,-0.04261056,0.5188059,0.9661965798849391,0.989592114454706
ZCCHC8,-0.042613894,0.2283845,0.9662232113680137,0.989592114454706
TNFSF11,-0.042907532,0.020275656,0.96596106292653,0.9895348636610081
EIF3M,-0.042918112,-0.004926456,0.9659820031882598,0.9895348871792946
IFNA2,-0.043084383,0.10736784,0.9658353087285554,0.9894786004028439
C14orf178,-0.043086868,0.0470416,0.9658191411174591,0.9894786004028439
SDK1,-0.04315955,-0.039046116,0.9657731420790114,0.9894786004028439
SYNE1,-0.0431816,-0.022174746,0.9657458714204035,0.9894786004028439
EPN2,-0.04318445,-0.007306852,0.9658433916926061,0.9894786004028439
,-0.04319234,0.03009268,0.9657366962974716,0.9894786004028439
,-0.04342933,0.031160656,0.9655657398566344,0.9894084184676891
ADAD2,-0.04344338,0.012394928,0.9655525879122022,0.9894084184676891
OR4M2,-0.043522708,-0.058241066,0.9654732725965257,0.9894084184676891
ZNF3,-0.043676026,-0.026283467,0.9653591363521917,0.9893541170498371
COX4I2,-0.043723755,0.010565989,0.9653146457974424,0.9893500227935197
LSM14B,-0.04372541,-0.021389948,0.9653205308327157,0.9893500227935197
NR1I2,-0.043867514,-0.015218781,0.9652005088934947,0.9893341814015244
,-0.043941718,-0.0105329575,0.9651443905003199,0.9892980950207713
HSF4,-0.043942165,-0.30944413,0.9651416529013492,0.9892980950207713
ARL16,-0.044120308,-0.008259897,0.9650458757456807,0.9892614194002235
,-0.044218346,0.04639049,0.964973988801993,0.9892091637396178
,-0.044224244,-0.023140648,0.96491708661068,0.9892091637396178
,-0.044336606,-0.011414253,0.9648661652453675,0.9892091637396178
MPPED2,-0.04440438,0.011630721,0.9648049988090917,0.9891930218105095
RNF151,-0.044418246,-0.062677875,0.9648008923556038,0.9891930218105095
VPS26A,-0.044623233,-0.0053633903,0.9646771996384169,0.9891621354971083
KRT79,-0.044646334,-0.04377133,0.9645912058636086,0.9891382779309763
,-0.044691224,-0.0087010395,0.9645624934104915,0.9891382779309763
OR13H1,-0.04476017,0.009526613,0.9645017404122926,0.9891382779309763
C6orf1,-0.04493824,-0.036742162,0.9643592048244224,0.9890933332457928
,-0.04496438,-0.019146571,0.9643364235023979,0.9890933332457928
,-0.044972643,0.10884656,0.964338862353055,0.9890933332457928
,-0.0449756,-0.009340031,0.9643378237732737,0.9890933332457928
,-0.04506565,0.8707607,0.9643535110195156,0.9890933332457928
,-0.045260444,0.032271344,0.9641056827919088,0.9890477411596658
DTYMK,-0.04527574,-0.051757026,0.9642212120052724,0.9890933332457928
,-0.045336705,-0.005079775,0.9640356203251208,0.989018760641926
PMEPA1,-0.045533508,-0.13538955,0.9638838698220487,0.988948864181306
,-0.04556805,0.32773516,0.9639131587610754,0.9889574660372203
,-0.04559726,-0.034460295,0.963828634945304,0.988948864181306
,-0.04564613,-0.14637814,0.9638633997425204,0.988948864181306
,-0.045656454,0.13726455,0.963805508142342,0.988948864181306
RGS17,-0.04568438,-0.009954709,0.96376249528427,0.988948864181306
,-0.04584299,-0.020491073,0.9637025132109409,0.988948864181306
,-0.045871343,0.2809782,0.9636407344081326,0.9889138839569076
MFSD7,-0.0459559,-0.06799543,0.9635637332094928,0.9888810558147816
SEMA3D,-0.046040557,-5.6096063,0.9634797650267171,0.988870783228889
ART4,-0.046070144,-0.021523515,0.9635415587815732,0.9888810558147816
OTOR,-0.04614703,-0.22332427,0.9633935091325851,0.9888532347530908
CACNG4,-0.04619721,-0.014927646,0.9633560634658143,0.9888532347530908
MGAT4B,-0.04621546,-0.023370998,0.9633757447266207,0.9888532347530908
S100B,-0.046228763,0.018396342,0.963340765992709,0.9888532347530908
ALPP,-0.046283897,-0.013964861,0.9632845429563988,0.9888532347530908
DPP10,-0.046327945,-0.018149579,0.9632599694800263,0.9888532347530908
,-0.046381332,-0.1627263,0.9632381323865047,0.9888532347530908
,-0.04654111,-0.015307038,0.9631244652535924,0.9888242053985188
DCAF4,-0.046677414,-0.006857529,0.9629885916692571,0.9888023377777727
,-0.046705227,-0.030440072,0.9629622196393626,0.9887967208109076
MED17,-0.04680435,-0.013775681,0.962946921551696,0.9887967208109076
,-0.046914652,-0.040635325,0.9627906312442684,0.9887063709873144
DSTN,-0.04705373,-0.008541115,0.9626758041729858,0.9886606092351019
,-0.047062084,0.077540345,0.9626734660881262,0.9886606092351019
,-0.04709159,-0.008786774,0.9627091277811142,0.9886606092351019
,-0.04714855,-0.3276427,0.9625989470194685,0.9886606092351019
CTAG1B,-0.047190826,0.015253983,0.9625748263940823,0.9886606092351019
,-0.047235597,0.071260594,0.9625477527011493,0.9886606092351019
,-0.047355954,-0.010247338,0.962448279420506,0.9885908623099244
,-0.047447536,-0.024841703,0.962381279991925,0.9885435069499077
SLC39A4,-0.047464322,0.018997172,0.9623519682234104,0.9885435069499077
PGGT1B,-0.04747463,-0.009772221,0.9623405290233266,0.9885435069499077
,-0.04753528,-0.009229418,0.962361880230693,0.9885435069499077
CRK,-0.047629505,-0.0071716756,0.9622177883636714,0.9885043521926687
VWA5B1,-0.047983415,0.047117334,0.9619539062964497,0.9882761840112525
,-0.048060726,-0.050637916,0.9618901598787565,0.9882536169700148
LOC101929331,-0.048176605,-0.017243057,0.9617852196005835,0.9882171075698368
CYP2A7,-0.04829406,0.01223818,0.9617496078400936,0.9882165225475956
ANKS6,-0.048298057,-0.030619822,0.9616956591795323,0.9882051714765085
,-0.04831183,-0.015431175,0.9617054176283005,0.9882051714765085
,-0.04840281,-0.28368518,0.9616892138213717,0.9882051714765085
,-0.048588984,0.034327578,0.9614695936624599,0.9881434296630457
,-0.048616715,0.045279004,0.9614456139388254,0.9881402519847057
,-0.048745133,-0.013909727,0.9613685174467794,0.9880974377311824
,-0.048766315,-0.08154516,0.9613215345404444,0.9880974377311824
,-0.048899002,0.5610403,0.9612214645038105,0.9880677004212084
MTRR,-0.048962843,-0.009781571,0.9611765771040951,0.9880677004212084
PCDHB10,-0.048984762,0.061867025,0.9611515902362285,0.9880677004212084
,-0.04902074,-0.19361104,0.9611157363100393,0.9880677004212084
RHOV,-0.049094364,0.024422089,0.9610568398409888,0.9880412022679051
,-0.049307812,0.093329854,0.960957739684781,0.9880252068259315
C1orf140,-0.049318638,0.6780601,0.9609223995681493,0.9880252068259315
,-0.049344726,-0.1428891,0.9608821420211306,0.9880118999433496
TSLP,-0.049427833,0.009305098,0.9607996808703055,0.9879700583169923
CSF3,-0.0494316,-0.03099317,0.9607905168770916,0.9879700583169923
MIR1183,-0.049509965,0.058289606,0.9607427957658119,0.9879553427627116
,-0.04957513,-0.04212988,0.9606767005371348,0.9879397757774551
GHRLOS,-0.0496116,-0.039629422,0.9606532030147037,0.9879397757774551
GTF2H4,-0.049652845,-0.0051834267,0.9606245142831165,0.9879397757774551
,-0.049722917,0.0511568,0.9605591229962162,0.9879374387247151
PTOV1-AS1,-0.049748667,-0.060928907,0.9605383144651255,0.9879374387247151
TDRD1,-0.049774714,-0.012804364,0.9605174471853247,0.9879374387247151
RAB15,-0.049880613,-0.015466761,0.9604741630160436,0.9879144919835622
,-0.049896855,-0.040571433,0.9604393030838013,0.9879144919835622
,-0.04993075,-0.020047735,0.9604620877663137,0.9879144919835622
